Function Name,BERT Embedding,Max CPU Usage,Max Memory Usage
wait1,"[[-4.60798711e-01 -2.14927435e-01  2.62731582e-01 -1.80807590e-01
   6.84151947e-01 -1.01957209e-01  1.76213488e-01  3.42936426e-01
   3.12612467e-02  7.61846974e-02 -1.68362454e-01 -4.44887042e-01
  -5.08120596e-01  4.02335137e-01  3.15120770e-03  3.83269250e-01
   8.84684622e-02 -1.49025589e-01 -3.42134267e-01  3.15296978e-01
   3.49427909e-01 -2.17697583e-02 -1.30885273e-01  2.36522272e-01
   3.92629236e-01  7.57281156e-03  9.12553295e-02 -1.56699941e-01
  -5.98431170e-01  9.20184776e-02  1.59469649e-01 -1.41095266e-01
  -1.25808746e-01 -1.52051136e-01  1.10631123e-01 -8.54634866e-02
   1.04926348e-01 -1.35159492e-01  5.45119867e-04  7.46205971e-02
  -6.58547163e-01 -7.50332773e-01  1.99636891e-01 -3.98628265e-02
  -1.29045509e-02 -4.47246403e-01  3.70435625e-01  1.20947801e-01
   2.11535469e-01  1.76176339e-01 -5.97765923e-01  2.70501375e-01
   7.70488083e-02 -8.20409432e-02  2.18457580e-01  2.82928109e-01
   3.39178026e-01 -5.98825395e-01 -3.72974366e-01 -5.32045543e-01
   3.11145425e-01  9.26354676e-02  2.67386824e-01 -1.57262266e-01
  -8.97095799e-02 -1.09492773e-02  6.73732460e-02  4.64637399e-01
  -8.03227782e-01  1.84424952e-01 -3.17479879e-01  1.90362751e-01
  -1.36725664e-01 -1.82103679e-01  9.16941315e-02  1.19159073e-01
  -2.72562712e-01  4.03230280e-01  2.12774515e-01  8.27131867e-02
   2.37801727e-02  1.33176461e-01  2.60569006e-01  4.29957926e-01
   2.86954492e-01 -2.79240519e-01 -5.88608161e-02  1.17755383e-01
  -8.38887513e-01  3.67204398e-01 -7.34303221e-02 -1.64968833e-01
   4.20603156e-02  1.29468203e-01  3.69920838e-03  4.27840531e-01
  -1.20856829e-01 -3.85059752e-02  1.99031755e-02  4.72098768e-01
  -1.19050734e-01 -5.95174670e-01 -7.07014799e-02  2.68586010e-01
  -5.45565844e-01 -3.64708304e-01 -1.09375723e-01  3.82003248e-01
   1.24482945e-01  8.25022638e-01 -1.42539278e-01 -4.90625054e-02
  -1.57898009e-01 -3.25856447e-01 -6.74372017e-02  1.48814216e-01
  -2.57186294e-01 -1.31216034e-01  3.28472912e-01 -7.88373128e-02
   3.36835712e-01  3.03869516e-01  2.33402878e-01  8.51325274e-01
   6.69697151e-02  3.25030416e-01 -1.73020899e-01  5.37628055e-01
   1.85468540e-01 -2.36458749e-01 -7.35476092e-02  6.58871472e-01
   2.55129576e-01 -2.70862002e-02 -1.13788247e-01 -1.88451201e-01
  -6.77178144e-01  2.05823600e-01 -3.86403710e-01 -2.46942386e-01
   2.64149547e-01 -9.11076844e-01  2.30061829e-01  3.34023029e-01
   3.33317995e-01  1.10342808e-01 -1.75318345e-01  1.00837603e-01
  -9.96114165e-02  5.77833235e-01 -8.85302722e-02  3.35057914e-01
  -1.19132027e-01 -3.82855296e-01 -2.65438229e-01 -4.17411625e-02
  -4.32566583e-01  1.57547310e-01 -2.85808921e-01  5.13361543e-02
   5.62306106e-01  2.52575785e-01 -4.18911666e-01  2.71839619e-01
  -2.09284127e-01 -1.31772071e-01  1.65618166e-01  6.98108017e-01
  -2.65571833e-01 -2.36651823e-01 -2.59540260e-01 -3.35793585e-01
   4.52955037e-01  2.37299185e-02 -6.58081695e-02  4.83482070e-02
   3.29449654e-01 -4.57328111e-01  3.48806500e-01 -7.30939582e-02
  -5.47821701e-01  4.85225171e-01  4.57410440e-02  4.33238596e-01
   1.38962105e-01 -2.29202673e-01  3.41238886e-01 -2.26621807e-01
   3.24367374e-01 -1.19065881e-01 -6.54415250e-01 -2.61755973e-01
  -5.32050967e-01  7.24926218e-02  1.94754452e-01 -1.78873479e-01
  -3.35995317e-01 -3.22363287e-01 -3.51324290e-01 -2.69993395e-01
   4.27937478e-01 -1.54362783e-01  2.98340440e-01 -2.69208968e-01
   3.76206115e-02 -6.20660245e-01 -2.57825345e-01 -6.48513317e-01
  -6.62686467e-01 -1.24250941e-01 -5.81659019e-01  1.51988149e-01
  -2.46783067e-02  3.35961401e-01  2.19155908e-01  3.77123617e-03
   1.28595512e-02 -6.47662133e-02  3.33131492e-01  8.81971642e-02
  -3.47366855e-02 -2.04918355e-01 -3.39354724e-01  4.89525259e-01
  -5.38141608e-01  1.24698472e+00  2.62760639e-01 -6.69120312e-01
   3.59908402e-01  4.91976887e-01 -5.89351952e-02 -5.27885437e-01
   1.08369045e-01 -4.40733224e-01  6.08384050e-02  4.50475633e-01
  -2.68391460e-01 -9.27838963e-03  2.29572892e-01 -2.41697550e-01
  -3.99860203e-01  8.53060365e-01  3.79422933e-01 -1.40728086e-01
  -5.89837208e-02 -2.71884114e-01 -9.02802870e-02 -2.39986598e-01
  -8.23702961e-02 -5.23306966e-01 -4.23898667e-01 -2.34687217e-02
   5.43787405e-02 -6.07207477e-01 -3.02175581e-01 -2.66698390e-01
   1.59949332e-01 -3.10242414e-01 -4.83676851e-01  3.63102883e-01
   2.69243717e-01  8.01245049e-02  2.89016575e-01  4.82121594e-02
  -2.51150336e-02 -6.26897335e-01  1.49958014e-01  5.87066710e-01
   8.17519248e-01 -6.10338151e-02  2.70446744e-02 -1.28248125e-01
  -2.09511563e-01  6.85544729e-01 -6.30414426e-01 -3.86278152e-01
   1.59709025e-02  2.99645215e-01 -2.48082653e-01  3.80920880e-02
  -3.87695432e-02  7.03346968e-01  8.36008862e-02  2.14630961e-02
  -6.31283689e-03 -1.36885062e-01 -2.97291465e-02  1.18506826e-01
  -4.67794567e-01 -4.79156524e-01 -2.17471644e-01  1.46949708e-01
  -4.74710196e-01 -1.79411634e-03  2.87151217e-01  2.08838135e-01
   3.00793439e-01 -2.62106597e-01  8.58319849e-02 -1.47441089e-01
  -2.41082460e-01 -4.70278829e-01 -1.35104463e-01 -1.01725878e-02
  -4.41430658e-01 -3.48919295e-02 -3.00427645e-01 -3.28905098e-02
  -2.71581936e+00 -8.40916336e-02 -4.16614294e-01  9.18780565e-02
   3.00764348e-02 -3.20755422e-01  1.52195409e-01  1.55868605e-01
  -2.66443461e-01  5.02983153e-01 -3.44779521e-01 -1.84755638e-01
   2.36598089e-01  3.45869780e-01  2.23758742e-01  1.59461662e-01
   1.85648993e-01 -1.93900898e-01 -3.12059492e-01  5.88918388e-01
  -3.91277820e-01 -7.76671767e-01  1.45110965e-01 -7.99250901e-02
   5.60546756e-01  5.70980072e-01 -2.53367484e-01 -1.70327857e-01
  -1.79226235e-01 -3.45160902e-01 -1.29339010e-01 -5.31822085e-01
   8.96727145e-02 -4.90911864e-02 -1.45780385e-01  3.27119321e-01
   9.45621133e-02 -4.01728272e-01 -4.27869350e-01 -1.71392560e-01
   3.83729339e-02 -8.45318079e-01 -1.52020501e-02 -3.90028805e-01
   9.82715368e-01 -1.81303650e-01  5.61756976e-02  2.78959960e-01
   2.18915805e-01  1.42069235e-01 -4.51072812e-01 -6.44098967e-02
  -3.95632297e-01 -8.78239870e-02 -1.31500974e-01 -2.51621991e-01
   1.60851538e-01  3.52140486e-01 -5.08317173e-01 -3.05213016e-02
   4.55908746e-01 -2.63826102e-01 -2.73492873e-01 -3.37599725e-01
  -5.61379492e-01 -3.87415528e-01 -6.29509091e-01  1.25051230e-01
  -1.06506906e-01  2.52375364e-01 -4.78989750e-01  4.32111681e-01
  -3.58460248e-01 -1.27100810e-01  3.87226135e-01 -2.94067621e-01
   1.59769192e-01  1.08519658e-01 -2.68672496e-01 -6.28712177e-02
  -3.41790348e-01 -7.66607940e-01  1.84759963e-02 -6.77929074e-02
  -2.53889203e-01 -1.15754269e-02  9.10072401e-03 -2.85526037e-01
  -7.06853941e-02 -1.08159445e-01  3.56107175e-01  1.50752112e-01
   2.35318765e-01  2.06830576e-01  1.79325432e-01 -2.19983190e-01
   5.73952079e-01 -4.30471152e-01  2.62365788e-01 -2.84831464e-01
   3.01123649e-01 -1.16109513e-01  4.68918145e-01 -3.70211750e-01
  -3.77937615e-01  1.83253586e-01 -6.80423796e-01  1.36133805e-01
   2.73800761e-01  6.90596998e-02  1.09289497e-01  2.41565987e-01
   2.88603038e-01 -7.79932678e-01 -6.63092792e-01 -2.68544089e-02
   2.52987355e-01  8.18945408e-01  3.57118398e-01 -4.23831016e-01
  -5.19766152e-01  5.70601881e-01 -3.82914990e-01 -2.95418859e-01
  -4.00479615e-01 -1.10899964e-02  1.23730600e-01  2.14790359e-01
  -6.25387356e-02 -2.93856382e-01 -2.89906293e-01 -2.48361662e-01
  -2.96358287e-01  7.68179074e-02  8.50424767e-02 -8.89434293e-02
  -2.11919978e-01 -4.59848821e-01  2.11980850e-01  2.74369866e-02
   3.31450492e-01  2.69181311e-01 -2.33856272e-02 -3.24635357e-01
  -3.10798615e-01  6.89614594e-01  7.05388546e-01  4.03875671e-02
  -4.92390916e-02  1.20198242e-01 -2.77263105e-01 -4.54484612e-01
  -1.51286600e-02 -8.07983056e-02 -1.54765934e-01  2.85918206e-01
   3.36595982e-01 -1.85654789e-01 -1.42927453e-01 -8.51264000e-01
   3.33213210e-01  2.05065068e-02  1.39477894e-01  1.46519868e-02
  -1.07374854e-01  7.75776088e-01  4.57378119e-01 -1.69677623e-02
  -4.68605943e-02 -9.51800961e-03 -6.57492101e-01 -1.04526803e-01
   4.49815728e-02 -2.08200097e-01 -1.17361285e-01  2.86724895e-01
   1.20361641e-01 -5.28382480e-01  7.90230632e-02  5.45194268e-01
   4.73630577e-01  1.35174692e-01 -2.31385846e-02 -1.93658561e-01
   2.95292914e-01  2.61747748e-01  1.94429249e-01  1.34386063e-01
   6.83605149e-02 -2.04372421e-01 -3.69492829e-01  1.48599371e-01
   3.00884157e-01 -4.78846818e-01  1.63249746e-02 -2.64838099e-01
   6.44656241e-01  1.22055680e-01 -2.25914001e-01  1.62065327e-01
   1.18627243e-01  1.44400671e-01 -3.99483830e-01  6.21315502e-02
   1.62032411e-01  4.07690555e-02  2.07385182e-01  1.55728981e-01
   3.09631795e-01  2.00002208e-01 -2.69688666e-01 -2.07442448e-01
  -3.49626809e-01 -5.37010074e-01 -2.76754610e-02 -4.15040582e-01
   7.98879638e-02 -1.26391351e-01 -4.00445104e-01 -3.68114337e-02
  -5.47505260e-01 -3.86910094e-03  4.30123031e-01  1.33256644e-01
  -3.83762747e-01 -1.24885283e-01 -7.00887516e-02  2.18740836e-01
  -4.69069093e-01 -1.33474872e-01  3.19456220e-01 -8.09919298e-01
  -1.29941389e-01  3.63307685e-01  1.15642054e-02 -9.96800065e-02
  -5.77192716e-02 -6.62402987e-01 -1.62678346e-01  4.81882095e-02
   8.39933846e-03  1.08992252e-02 -4.08173144e-01 -3.08795989e-01
   1.53090239e-01 -1.42308459e-01 -5.04887164e-01  4.61170554e-01
  -3.59564066e-01  3.44044149e-01  5.30525185e-02  1.55973017e-01
  -2.82774419e-01 -1.83073059e-01  5.25173187e-01 -3.86058122e-01
  -1.31325439e-01 -1.09749705e-01 -4.98678803e-01 -1.10362343e-01
  -1.23952374e-01 -1.86504737e-01 -2.92838305e-01  3.52686375e-01
   4.99333441e-01  6.13434374e-01  4.04568404e-01  5.05225837e-01
   2.20973045e-01 -4.14793789e-01 -9.04453471e-02 -3.71026784e-01
   7.85846263e-03  1.07870191e-01  2.37386584e-01  6.99340105e-02
  -2.29502454e-01 -3.38406295e-01  2.14502975e-01 -5.50396204e-01
  -6.45830557e-02 -1.37973562e-01 -5.96302736e-04  3.31472307e-01
   1.41612574e-01 -4.11882371e-01 -2.52438858e-02  7.89289102e-02
   1.93328083e-01 -4.49156165e-02  2.30703339e-01  5.22357114e-02
   2.02184096e-01 -5.99014424e-02 -2.78024554e-01  1.10007823e-01
   8.39693666e-01  3.96919340e-01 -3.26197058e-01  2.90495932e-01
   8.40137526e-02  2.07853243e-01  6.63828015e-01  2.41498902e-01
  -2.10921854e-01  9.44711119e-02  2.07858726e-01 -4.88005668e-01
  -2.34623417e-01  9.00697242e-03  1.47671044e-01 -4.71179456e-01
   8.40274394e-01  4.29556370e-01 -3.17450017e-01 -4.59767401e-01
  -5.20117022e-02  4.80282167e-03 -1.33607209e-01 -2.30512083e-01
   2.70619512e-01  4.57627047e-03  7.23831832e-01  3.25708896e-01
   2.83906102e-01  5.91041028e-01 -1.20874882e-01 -1.93166032e-01
  -1.45481586e-01  2.47517139e-01  1.98164463e-01  1.26349941e-01
  -2.42994711e-01  3.85062516e-01 -5.94147027e-01 -1.09503016e-01
  -1.41446859e-01  4.30872172e-01 -1.73329830e-01 -5.36094457e-02
   1.94639012e-01  1.51781976e-01  2.77185380e-01  1.87605172e-01
   1.94539174e-01  4.48393196e-01  4.57618833e-01 -2.03137640e-02
   4.37141001e-01  7.12115765e-01  1.47230715e-01  1.94620222e-01
  -1.43014833e-01  2.39791662e-01 -7.17121065e-02  2.98707962e-01
   3.15640777e-01  3.56701076e-01  3.30493242e-01  5.81928492e-01
   4.59011883e-01  3.02903473e-01  3.04323643e-01 -6.72242820e-01
  -3.01782459e-01  5.49912825e-02  4.99126941e-01  1.03910834e-01
  -1.99966818e-01 -2.71748118e-02 -1.18094258e-01  2.28087172e-01
  -2.79700547e-01 -1.16555661e-01 -6.61659464e-02  3.04830372e-01
   1.56101927e-01 -4.40804586e-02 -3.14688504e-01 -6.97829202e-02
  -1.05426431e-01 -1.52752236e-01 -1.77467853e-01 -4.78907943e-01
  -9.22710001e-02 -2.07382083e-01  2.23177537e-01 -1.73572913e-01
  -1.57503366e-01 -3.31597060e-01  3.19047756e-02 -8.15993696e-02
   2.49412701e-01 -3.91503185e-01 -5.80820441e-02 -3.11822623e-01
  -5.65316826e-02  3.14198256e-01  1.12940228e+00  1.18724164e-03
   5.45487404e-01 -5.04097342e-01 -1.11977443e-01 -7.79080912e-02
   1.91447616e-01 -3.98099571e-02 -1.13479719e-01  1.36448413e-01
  -5.40862322e-01  2.49039292e-01  2.40338817e-01  1.65487051e-01
  -1.36393949e-01 -1.70084953e-01  3.43937390e-02  3.86008412e-01
   1.21672668e-01  1.39644176e-01 -7.89267659e-01 -2.15677530e-01
  -4.63134974e-01 -3.86809677e-01  1.12452954e-01  4.04229462e-02
  -1.02704391e-01 -2.39710752e-02  3.74830812e-01  1.54144019e-01
   2.61968393e-02 -7.63382018e-02  8.28238353e-02  6.53926432e-01
   3.22293669e-01  3.96140605e-01 -4.54192758e-01 -4.12677616e-01
   9.76395905e-02  1.89893961e-01 -2.88628757e-01  2.88649350e-01
   5.55950142e-02  6.80314064e-01  8.51440951e-02  5.72414398e-02
   6.17576689e-02  5.59138954e-02 -1.76351175e-01 -4.94785726e-01
  -3.89483333e-01 -4.07067746e-01  2.15208650e-01  1.54261261e-01
   6.02047704e-02 -3.49743426e-01 -1.74721882e-01 -1.28602549e-01
   2.00460449e-01 -4.00732040e-01 -1.76150888e-01  1.27112165e-01]]",0.0432153846153846,10.231808
