Error
0.06583904938860752
0.0426290920226938
0.028073845197995426
0.02425500471889381
0.018270236843234894
0.037394448293125895
0.017155563927363584
0.05515365239220375
0.1204000199375402
0.042868650854179215
0.08214510430975522
0.19972860646802337
0.014056495619530105
0.040398872482386945
0.03700887896451719
0.06877185795782569
0.11934747558949714
0.14431947077456667
0.039649677841871366
0.059171977796052655
0.01716450787199022
0.13378984370901276
0.02188371908405835
0.03227118397846195
0.044890279116755694
0.023112545071044138
0.17067006635045828
0.06861687372671714
0.008857384142258
0.00025399383408063837
0.03509257348869038
0.07119371764913304
0.025627439911206338
0.03873757575599808
0.03982489241725837
0.01826560327142755
0.03407047207224177
0.008768639219731767
0.00616209497123256
0.006108452576927771
0.027311253864273934
0.00415218030125065
0.008721633821289107
0.056009397110849
0.057348986333612455
0.04833083554922822
0.023139137201335112
0.07187317098538593
0.030785973265283647
0.049130504082078925
0.019730705356026272
0.06497196373528866
0.1739382014296433
0.1937944044452056
0.051858436913666185
0.03249743919704474
0.028276012053189803
0.0563324434650319
0.016958089202907565
0.016749187791658255
0.11336469444553661
0.03534943046143882
0.20189408217112706
0.0758352387463498
0.08332103304469866
0.0036505379928707866
0.011093494025692208
0.005536440569438525
0.025551425709445175
0.009825669348097919
0.017049951737451743
0.12153036902307789
0.04277311437810206
0.10491296320013656
0.03737138466634602
0.041858446854537004
0.05401028965434215
0.10951806462840007
0.047283474259272366
0.025861731949881988
0.030020061003592634
0.056630648330059
0.0346426017265219
0.04400701133061492
0.007052890154721585
0.023103064821477396
0.008398750631956475
0.1622385704466202
0.01269986970965974
0.07772709366785807
0.057756266961681804
0.0013155197714738737
0.0027077081770442036
0.01201996123693406
0.005823418454749306
0.014985487412027909
0.06612144387186371
0.058074591458781834
0.010806507213023755
0.007906549513070361
0.011539056461671193
0.15570482122154297
0.025627439911206338
0.21693550854229576
0.06445441543685507
0.017547985202459506
0.04263170283700165
0.19738077356365002
0.08453566028225803
0.05613712729158953
0.045412575107577687
0.13041939017127957
0.024896719141277196
0.03296858664943366
0.10501674713068891
0.00440310825016006
0.03540627576759533
0.009295468720854438
0.004870767255075088
0.085167416664331
0.007991838689582153
0.054693105885011056
0.08035620333339322
0.00035623935639398773
0.0137108649605386
0.021246757745878232
0.04897536856381188
0.11285496106337273
0.0208779415433228
0.055799834347293
0.02608300606384307
0.012977745546316703
0.04383775408711178
0.020745855706793208
0.021007003959819668
0.18602375124482426
0.0514420542463302
0.023327964156400146
0.03225016687745917
0.013300807443003998
0.0028012904883610835
0.04599026835646226
0.12567141324424166
0.11917381471831573
0.10951806462840007
0.12277793806471275
0.021129209380740394
0.07442534251356088
0.03705349624396365
0.04201375932835822
0.050527243096227
0.0009399393348039513
0.028276012053189803
0.046406630095767155
0.02900485062992448
0.05076785048471293
0.18224376587374316
0.025746424712613323
0.021755313746491315
0.025581581633185777
0.08974862104728222
0.03452515046926012
0.05408544358082525
0.06357248304490178
0.01909047844623404
0.030633397271741
0.004728972711415588
0.1290888300870367
0.019080698522151864
0.050694201693059354
0.012310764986370095
0.10506392821765265
0.0514420542463302
0.01518631760677806
0.0365673696388242
0.0293542681861518
0.15085299577560873
0.03669647984447964
0.043288898937807824
0.02531027375448193
0.009147199549676363
0.0295210983494533
0.14226214641218612
0.0805925253064637
0.010199763668880925
0.00442449914526355
0.020950521299298187
0.06080718794545538
0.0012660882030814276
0.029732641084644896
0.052780480069368474
0.04605666817812029
0.049877013557439086
0.05646852796353399
0.034420107579690835
0.03947368801794878
0.009983112003186217
0.10266918768624957
0.019123632188910604
0.20144122079879426
0.18138147366343435
0.007195845680664142
0.04277311437810206
0.09694834946837723
0.014799730550733881
0.011170088987122665
0.06357248304490178
0.01582489115026744
0.05653525298496467
0.07297635701713598
0.05430483987145393
0.029340143515785715
0.062213186586490304
0.11309407901804903
0.08213813541587849
0.02302179325208085
0.07276854429978467
0.11936126399766558
0.04588354844063653
0.0621688067968896
0.020091227468652054
0.03010158360768344
0.0010680053841032756
0.16101218160039038
0.02059756872788919
0.015325366504970227
0.10502135527529961
0.028916876891807056
0.14146808305016803
0.02347412441149702
0.054284956653485865
0.0015989729225024756
0.056847692873137484
0.0014347082345016198
0.12029917803125519
0.0687957004756971
0.007204500448172891
0.08338651579953699
0.017451712372058854
0.04704392806828671
0.05448426421497218
0.016939121600041622
0.13540918937098392
0.026409539265524796
0.007438963197488251
0.027859813679713935
0.038150599734179745
0.003751750669365207
0.05107956663645815
0.03348879531430072
0.04391450548525066
0.03469591200994065
0.19783057851239677
0.022526864699019336
0.001321416257861306
0.007132152906513042
0.08418647774454803
0.03586319593522487
0.22108336674221266
0.06244931074676393
0.08971469624279571
0.04802559419430485
0.02385684265001391
0.027641260901162836
0.03730711136067833
0.07189352304997308
0.00805035032718599
0.014687862786675455
0.025111369680851033
0.13626971047282516
0.047846477103041796
0.011288878754801338
0.011507606418930559
0.012642402045400262
0.012530144061028863
0.007617454764761638
0.0797021942608607
0.18712769918093822
0.12159859060811833
